# Stacks v2.64;  Phylip sequential; May 16, 2024
# Seq Pos	Locus ID	Column	Population
983	12255	308	Clear_Lake:W,Willow_Pond:W,
984	12262	142	Clear_Lake:K,Willow_Pond:K,
985	12274	209	Clear_Lake:K,Willow_Pond:K,
986	12277	25	Clear_Lake:M,Willow_Pond:M,
987	12282	91	Clear_Lake:W,Willow_Pond:W,
988	12298	156	Clear_Lake:R,Willow_Pond:R,
989	12305	86	Clear_Lake:M,Willow_Pond:M,
990	12315	15	Clear_Lake:M,Willow_Pond:M,
991	12330	38	Clear_Lake:R,Willow_Pond:R,
992	12337	8	Clear_Lake:M,Willow_Pond:M,
993	12357	179	Clear_Lake:M,Willow_Pond:C,
994	12406	134	Clear_Lake:Y,Willow_Pond:Y,
995	12426	46	Clear_Lake:M,Willow_Pond:M,
996	12489	103	Clear_Lake:Y,Willow_Pond:Y,
997	12504	10	Clear_Lake:M,Willow_Pond:M,
998	12509	65	Clear_Lake:W,Willow_Pond:W,
999	12515	106	Clear_Lake:K,Willow_Pond:K,
1000	12528	51	Clear_Lake:K,Willow_Pond:K,
1001	12530	31	Clear_Lake:R,Willow_Pond:R,
1002	12533	108	Clear_Lake:Y,Willow_Pond:Y,
1003	12535	103	Clear_Lake:G,Willow_Pond:R,
1004	12536	80	Clear_Lake:R,Willow_Pond:R,
1005	12556	143	Clear_Lake:G,Willow_Pond:K,
1006	12561	126	Clear_Lake:Y,Willow_Pond:Y,
1007	12577	143	Clear_Lake:S,Willow_Pond:S,
1008	12583	85	Clear_Lake:Y,Willow_Pond:Y,
1009	12585	145	Clear_Lake:R,Willow_Pond:A,
1010	12591	60	Clear_Lake:R,Willow_Pond:R,
1011	12594	99	Clear_Lake:T,Willow_Pond:W,
1012	12598	349	Clear_Lake:K,Willow_Pond:K,
1013	12616	18	Clear_Lake:R,Willow_Pond:R,
1014	12623	110	Clear_Lake:Y,Willow_Pond:Y,
1015	12628	153	Clear_Lake:R,Willow_Pond:R,
1016	12646	85	Clear_Lake:S,Willow_Pond:S,
1017	12655	418	Clear_Lake:K,Willow_Pond:K,
1018	12670	37	Clear_Lake:S,Willow_Pond:S,
1019	12672	197	Clear_Lake:W,Willow_Pond:W,
1020	12710	354	Clear_Lake:Y,Willow_Pond:Y,
1021	12715	374	Clear_Lake:W,Willow_Pond:W,
1022	12728	27	Clear_Lake:S,Willow_Pond:S,
1023	12729	147	Clear_Lake:T,Willow_Pond:Y,
1024	12745	150	Clear_Lake:Y,Willow_Pond:Y,
1025	12757	21	Clear_Lake:G,Willow_Pond:R,
1026	12768	426	Clear_Lake:W,Willow_Pond:W,
1027	12784	8	Clear_Lake:W,Willow_Pond:W,
1028	12795	378	Clear_Lake:K,Willow_Pond:K,
1029	12800	138	Clear_Lake:R,Willow_Pond:R,
1030	12802	55	Clear_Lake:R,Willow_Pond:R,
1031	12806	34	Clear_Lake:W,Willow_Pond:W,
1032	12810	87	Clear_Lake:M,Willow_Pond:M,
1033	12822	324	Clear_Lake:W,Willow_Pond:W,
1034	12828	112	Clear_Lake:S,Willow_Pond:S,
1035	12842	47	Clear_Lake:Y,Willow_Pond:Y,
1036	12850	155	Clear_Lake:R,Willow_Pond:R,
1037	12856	209	Clear_Lake:K,Willow_Pond:K,
1038	12878	147	Clear_Lake:Y,Willow_Pond:Y,
1039	12881	135	Clear_Lake:C,Willow_Pond:M,
1040	12883	64	Clear_Lake:S,Willow_Pond:S,
1041	12897	23	Clear_Lake:Y,Willow_Pond:Y,
1042	12900	40	Clear_Lake:K,Willow_Pond:G,
1043	12924	119	Clear_Lake:Y,Willow_Pond:Y,
1044	12937	157	Clear_Lake:Y,Willow_Pond:Y,
1045	12942	68	Clear_Lake:Y,Willow_Pond:Y,
1046	12954	17	Clear_Lake:Y,Willow_Pond:C,
1047	12973	90	Clear_Lake:M,Willow_Pond:M,
1048	12983	34	Clear_Lake:R,Willow_Pond:R,
1049	12984	29	Clear_Lake:R,Willow_Pond:R,
1050	12986	103	Clear_Lake:K,Willow_Pond:K,
1051	13023	410	Clear_Lake:M,Willow_Pond:M,
1052	13029	70	Clear_Lake:S,Willow_Pond:S,
1053	13045	19	Clear_Lake:W,Willow_Pond:W,
1054	13067	91	Clear_Lake:R,Willow_Pond:R,
1055	13072	127	Clear_Lake:M,Willow_Pond:M,
1056	13080	152	Clear_Lake:Y,Willow_Pond:Y,
1057	13081	75	Clear_Lake:R,Willow_Pond:R,
1058	13102	106	Clear_Lake:Y,Willow_Pond:Y,
1059	13113	46	Clear_Lake:Y,Willow_Pond:T,
1060	13115	90	Clear_Lake:S,Willow_Pond:S,
1061	13118	94	Clear_Lake:R,Willow_Pond:R,
1062	13122	50	Clear_Lake:S,Willow_Pond:S,
1063	13123	22	Clear_Lake:M,Willow_Pond:M,
1064	13125	438	Clear_Lake:W,Willow_Pond:W,
1065	13126	103	Clear_Lake:S,Willow_Pond:S,
1066	13188	324	Clear_Lake:M,Willow_Pond:M,
1067	13201	20	Clear_Lake:Y,Willow_Pond:Y,
1068	13224	23	Clear_Lake:R,Willow_Pond:R,
1069	13236	117	Clear_Lake:Y,Willow_Pond:Y,
1070	13239	28	Clear_Lake:M,Willow_Pond:M,
1071	13243	214	Clear_Lake:K,Willow_Pond:K,
1072	13254	9	Clear_Lake:R,Willow_Pond:R,
1073	13261	265	Clear_Lake:C,Willow_Pond:S,
1074	13270	51	Clear_Lake:K,Willow_Pond:K,
1075	13289	83	Clear_Lake:W,Willow_Pond:W,
1076	13339	94	Clear_Lake:W,Willow_Pond:W,
1077	13355	113	Clear_Lake:M,Willow_Pond:M,
1078	13362	50	Clear_Lake:R,Willow_Pond:R,
1079	13378	146	Clear_Lake:Y,Willow_Pond:Y,
1080	13405	98	Clear_Lake:M,Willow_Pond:M,
1081	13419	49	Clear_Lake:M,Willow_Pond:M,
1082	13445	210	Clear_Lake:G,Willow_Pond:R,
1083	13469	423	Clear_Lake:M,Willow_Pond:C,
1084	13470	32	Clear_Lake:Y,Willow_Pond:Y,
1085	13474	23	Clear_Lake:Y,Willow_Pond:Y,
1086	13478	18	Clear_Lake:S,Willow_Pond:S,
1087	13491	16	Clear_Lake:Y,Willow_Pond:Y,
1088	13495	110	Clear_Lake:M,Willow_Pond:M,
1089	13501	84	Clear_Lake:Y,Willow_Pond:Y,
1090	13521	16	Clear_Lake:W,Willow_Pond:W,
1091	13531	154	Clear_Lake:Y,Willow_Pond:Y,
1092	13532	144	Clear_Lake:R,Willow_Pond:R,
1093	13537	32	Clear_Lake:M,Willow_Pond:M,
1094	13541	104	Clear_Lake:R,Willow_Pond:R,
1095	13543	63	Clear_Lake:K,Willow_Pond:K,
1096	13551	51	Clear_Lake:R,Willow_Pond:R,
1097	13567	11	Clear_Lake:K,Willow_Pond:K,
1098	13570	77	Clear_Lake:Y,Willow_Pond:Y,
1099	13578	117	Clear_Lake:W,Willow_Pond:W,
1100	13579	61	Clear_Lake:R,Willow_Pond:R,
1101	13590	557	Clear_Lake:K,Willow_Pond:K,
1102	13613	21	Clear_Lake:R,Willow_Pond:R,
1103	13667	312	Clear_Lake:M,Willow_Pond:M,
1104	13672	149	Clear_Lake:R,Willow_Pond:R,
1105	13673	39	Clear_Lake:K,Willow_Pond:K,
1106	13677	39	Clear_Lake:S,Willow_Pond:S,
1107	13689	29	Clear_Lake:Y,Willow_Pond:Y,
1108	13713	28	Clear_Lake:R,Willow_Pond:R,
1109	13717	147	Clear_Lake:M,Willow_Pond:M,
1110	13720	55	Clear_Lake:M,Willow_Pond:M,
1111	13724	99	Clear_Lake:S,Willow_Pond:S,
1112	13731	114	Clear_Lake:M,Willow_Pond:M,
1113	13738	13	Clear_Lake:W,Willow_Pond:W,
1114	13742	127	Clear_Lake:M,Willow_Pond:M,
1115	13754	104	Clear_Lake:Y,Willow_Pond:Y,
1116	13755	270	Clear_Lake:K,Willow_Pond:K,
1117	13759	10	Clear_Lake:Y,Willow_Pond:Y,
1118	13761	371	Clear_Lake:M,Willow_Pond:M,
1119	13808	399	Clear_Lake:K,Willow_Pond:T,
1120	13828	31	Clear_Lake:W,Willow_Pond:W,
1121	13829	114	Clear_Lake:S,Willow_Pond:S,
1122	13832	41	Clear_Lake:S,Willow_Pond:S,
1123	13839	112	Clear_Lake:W,Willow_Pond:W,
1124	13840	95	Clear_Lake:W,Willow_Pond:W,
1125	13842	42	Clear_Lake:M,Willow_Pond:M,
1126	13876	152	Clear_Lake:R,Willow_Pond:R,
1127	13883	432	Clear_Lake:K,Willow_Pond:K,
1128	13887	119	Clear_Lake:R,Willow_Pond:R,
1129	13896	150	Clear_Lake:W,Willow_Pond:W,
1130	13906	29	Clear_Lake:R,Willow_Pond:R,
1131	13911	141	Clear_Lake:G,Willow_Pond:K,
1132	13920	57	Clear_Lake:M,Willow_Pond:M,
1133	13923	44	Clear_Lake:Y,Willow_Pond:Y,
1134	13931	56	Clear_Lake:S,Willow_Pond:S,
1135	13936	154	Clear_Lake:M,Willow_Pond:M,
1136	13956	81	Clear_Lake:S,Willow_Pond:S,
1137	13967	87	Clear_Lake:R,Willow_Pond:R,
1138	13990	39	Clear_Lake:K,Willow_Pond:K,
1139	13993	128	Clear_Lake:K,Willow_Pond:K,
1140	13999	69	Clear_Lake:R,Willow_Pond:R,
1141	14004	157	Clear_Lake:Y,Willow_Pond:Y,
1142	14016	66	Clear_Lake:M,Willow_Pond:C,
1143	14023	55	Clear_Lake:Y,Willow_Pond:Y,
1144	14026	37	Clear_Lake:Y,Willow_Pond:Y,
1145	14034	133	Clear_Lake:M,Willow_Pond:M,
1146	14035	27	Clear_Lake:S,Willow_Pond:S,
1147	14039	18	Clear_Lake:Y,Willow_Pond:Y,
1148	14051	124	Clear_Lake:M,Willow_Pond:M,
1149	14058	65	Clear_Lake:Y,Willow_Pond:Y,
1150	14062	111	Clear_Lake:M,Willow_Pond:M,
1151	14075	35	Clear_Lake:R,Willow_Pond:R,
1152	14095	70	Clear_Lake:S,Willow_Pond:S,
1153	14098	101	Clear_Lake:S,Willow_Pond:S,
1154	14105	152	Clear_Lake:Y,Willow_Pond:Y,
1155	14108	137	Clear_Lake:R,Willow_Pond:R,
1156	14112	71	Clear_Lake:M,Willow_Pond:M,
1157	14118	82	Clear_Lake:M,Willow_Pond:M,
1158	14125	393	Clear_Lake:T,Willow_Pond:W,
1159	14129	89	Clear_Lake:K,Willow_Pond:K,
1160	14133	69	Clear_Lake:Y,Willow_Pond:Y,
1161	14145	139	Clear_Lake:W,Willow_Pond:W,
1162	14146	19	Clear_Lake:M,Willow_Pond:M,
1163	14151	57	Clear_Lake:M,Willow_Pond:M,
1164	14169	248	Clear_Lake:Y,Willow_Pond:Y,
1165	14188	61	Clear_Lake:R,Willow_Pond:R,
1166	14190	50	Clear_Lake:Y,Willow_Pond:Y,
1167	14206	22	Clear_Lake:W,Willow_Pond:W,
1168	14215	54	Clear_Lake:S,Willow_Pond:S,
1169	14226	45	Clear_Lake:S,Willow_Pond:C,
1170	14246	371	Clear_Lake:K,Willow_Pond:K,
1171	14276	136	Clear_Lake:W,Willow_Pond:W,
1172	14294	84	Clear_Lake:R,Willow_Pond:R,
1173	14342	109	Clear_Lake:R,Willow_Pond:R,
1174	14343	100	Clear_Lake:G,Willow_Pond:K,
1175	14346	416	Clear_Lake:R,Willow_Pond:G,
1176	14370	53	Clear_Lake:Y,Willow_Pond:Y,
1177	14374	119	Clear_Lake:K,Willow_Pond:K,
1178	14383	29	Clear_Lake:Y,Willow_Pond:Y,
1179	14391	132	Clear_Lake:S,Willow_Pond:S,
1180	14420	72	Clear_Lake:S,Willow_Pond:S,
1181	14425	47	Clear_Lake:K,Willow_Pond:K,
1182	14431	29	Clear_Lake:C,Willow_Pond:Y,
1183	14438	132	Clear_Lake:K,Willow_Pond:K,
1184	14450	9	Clear_Lake:M,Willow_Pond:M,
1185	14455	69	Clear_Lake:R,Willow_Pond:R,
1186	14477	78	Clear_Lake:S,Willow_Pond:S,
1187	14500	18	Clear_Lake:R,Willow_Pond:R,
1188	14525	61	Clear_Lake:Y,Willow_Pond:Y,
1189	14538	27	Clear_Lake:W,Willow_Pond:W,
1190	14555	58	Clear_Lake:Y,Willow_Pond:Y,
1191	14569	23	Clear_Lake:Y,Willow_Pond:Y,
1192	14585	41	Clear_Lake:M,Willow_Pond:M,
1193	14612	110	Clear_Lake:R,Willow_Pond:R,
1194	14618	199	Clear_Lake:K,Willow_Pond:K,
1195	14619	135	Clear_Lake:K,Willow_Pond:K,
1196	14668	123	Clear_Lake:Y,Willow_Pond:Y,
1197	14671	10	Clear_Lake:S,Willow_Pond:S,
1198	14672	90	Clear_Lake:G,Willow_Pond:K,
1199	14675	106	Clear_Lake:W,Willow_Pond:T,
1200	14681	22	Clear_Lake:Y,Willow_Pond:Y,
1201	14691	501	Clear_Lake:W,Willow_Pond:W,
1202	14693	362	Clear_Lake:K,Willow_Pond:K,
1203	14696	56	Clear_Lake:Y,Willow_Pond:Y,
1204	14697	72	Clear_Lake:M,Willow_Pond:M,
1205	14699	90	Clear_Lake:M,Willow_Pond:M,
1206	14703	169	Clear_Lake:W,Willow_Pond:W,
1207	14725	20	Clear_Lake:Y,Willow_Pond:Y,
1208	14731	113	Clear_Lake:K,Willow_Pond:K,
1209	14740	83	Clear_Lake:M,Willow_Pond:M,
1210	14753	59	Clear_Lake:A,Willow_Pond:W,
1211	14770	20	Clear_Lake:S,Willow_Pond:S,
1212	14786	30	Clear_Lake:Y,Willow_Pond:Y,
1213	14787	149	Clear_Lake:R,Willow_Pond:R,
1214	14795	56	Clear_Lake:M,Willow_Pond:M,
1215	14798	363	Clear_Lake:W,Willow_Pond:W,
1216	14809	114	Clear_Lake:Y,Willow_Pond:Y,
1217	14811	315	Clear_Lake:W,Willow_Pond:W,
1218	14825	121	Clear_Lake:R,Willow_Pond:R,
1219	14831	88	Clear_Lake:M,Willow_Pond:M,
1220	14836	18	Clear_Lake:T,Willow_Pond:W,
1221	14839	146	Clear_Lake:Y,Willow_Pond:Y,
1222	14882	365	Clear_Lake:K,Willow_Pond:K,
1223	14893	79	Clear_Lake:S,Willow_Pond:S,
1224	14900	18	Clear_Lake:M,Willow_Pond:M,
1225	14903	57	Clear_Lake:S,Willow_Pond:C,
1226	14910	26	Clear_Lake:R,Willow_Pond:R,
1227	14911	54	Clear_Lake:W,Willow_Pond:W,
1228	14917	109	Clear_Lake:K,Willow_Pond:K,
1229	14939	119	Clear_Lake:M,Willow_Pond:M,
1230	14952	147	Clear_Lake:M,Willow_Pond:M,
1231	14954	140	Clear_Lake:M,Willow_Pond:M,
1232	14967	92	Clear_Lake:K,Willow_Pond:K,
1233	14968	44	Clear_Lake:W,Willow_Pond:W,
1234	14969	146	Clear_Lake:S,Willow_Pond:S,
1235	14973	25	Clear_Lake:R,Willow_Pond:R,
1236	14979	97	Clear_Lake:W,Willow_Pond:W,
1237	14980	259	Clear_Lake:K,Willow_Pond:K,
1238	14989	25	Clear_Lake:M,Willow_Pond:M,
1239	14991	275	Clear_Lake:K,Willow_Pond:K,
1240	14994	62	Clear_Lake:Y,Willow_Pond:Y,
1241	15006	83	Clear_Lake:W,Willow_Pond:W,
1242	15007	125	Clear_Lake:M,Willow_Pond:M,
1243	15012	90	Clear_Lake:R,Willow_Pond:R,
1244	15022	33	Clear_Lake:R,Willow_Pond:R,
1245	15024	75	Clear_Lake:K,Willow_Pond:K,
1246	15031	65	Clear_Lake:Y,Willow_Pond:Y,
1247	15034	6	Clear_Lake:R,Willow_Pond:R,
1248	15049	75	Clear_Lake:R,Willow_Pond:R,
1249	15053	44	Clear_Lake:K,Willow_Pond:K,
1250	15065	68	Clear_Lake:R,Willow_Pond:R,
1251	15079	140	Clear_Lake:R,Willow_Pond:R,
1252	15086	12	Clear_Lake:K,Willow_Pond:K,
1253	15087	133	Clear_Lake:R,Willow_Pond:R,
1254	15091	60	Clear_Lake:W,Willow_Pond:W,
1255	15095	510	Clear_Lake:W,Willow_Pond:W,
1256	15109	92	Clear_Lake:K,Willow_Pond:K,
1257	15120	95	Clear_Lake:R,Willow_Pond:R,
1258	15132	335	Clear_Lake:K,Willow_Pond:K,
1259	15146	32	Clear_Lake:W,Willow_Pond:W,
1260	15160	71	Clear_Lake:Y,Willow_Pond:Y,
1261	15161	114	Clear_Lake:R,Willow_Pond:R,
1262	15168	414	Clear_Lake:S,Willow_Pond:S,
1263	15187	53	Clear_Lake:K,Willow_Pond:T,
1264	15209	76	Clear_Lake:Y,Willow_Pond:Y,
1265	15215	113	Clear_Lake:S,Willow_Pond:S,
1266	15269	146	Clear_Lake:R,Willow_Pond:R,
1267	15287	27	Clear_Lake:M,Willow_Pond:A,
1268	15331	118	Clear_Lake:Y,Willow_Pond:Y,
1269	15338	34	Clear_Lake:S,Willow_Pond:S,
1270	15339	45	Clear_Lake:Y,Willow_Pond:Y,
1271	15359	107	Clear_Lake:R,Willow_Pond:R,
1272	15379	33	Clear_Lake:R,Willow_Pond:R,
1273	15380	82	Clear_Lake:Y,Willow_Pond:Y,
1274	15399	118	Clear_Lake:W,Willow_Pond:W,
1275	15404	301	Clear_Lake:K,Willow_Pond:K,
1276	15406	128	Clear_Lake:R,Willow_Pond:R,
1277	15423	88	Clear_Lake:Y,Willow_Pond:Y,
1278	15431	86	Clear_Lake:W,Willow_Pond:W,
1279	15442	81	Clear_Lake:R,Willow_Pond:G,
1280	15444	58	Clear_Lake:M,Willow_Pond:M,
1281	15488	119	Clear_Lake:K,Willow_Pond:T,
1282	15494	98	Clear_Lake:S,Willow_Pond:S,
1283	15521	211	Clear_Lake:K,Willow_Pond:K,
1284	15531	14	Clear_Lake:K,Willow_Pond:K,
1285	15536	50	Clear_Lake:S,Willow_Pond:S,
1286	15554	27	Clear_Lake:K,Willow_Pond:K,
1287	15558	107	Clear_Lake:S,Willow_Pond:S,
1288	15565	81	Clear_Lake:M,Willow_Pond:M,
1289	15576	66	Clear_Lake:R,Willow_Pond:R,
1290	15580	9	Clear_Lake:M,Willow_Pond:M,
1291	15601	6	Clear_Lake:S,Willow_Pond:S,
1292	15611	38	Clear_Lake:Y,Willow_Pond:C,
1293	15613	143	Clear_Lake:R,Willow_Pond:R,
1294	15644	114	Clear_Lake:R,Willow_Pond:R,
1295	15664	70	Clear_Lake:S,Willow_Pond:S,
1296	15676	122	Clear_Lake:K,Willow_Pond:K,
1297	15708	318	Clear_Lake:W,Willow_Pond:W,
1298	15722	64	Clear_Lake:K,Willow_Pond:K,
1299	15727	101	Clear_Lake:M,Willow_Pond:M,
1300	15743	76	Clear_Lake:Y,Willow_Pond:Y,
1301	15752	71	Clear_Lake:R,Willow_Pond:R,
1302	15772	45	Clear_Lake:K,Willow_Pond:K,
1303	15792	53	Clear_Lake:Y,Willow_Pond:Y,
1304	15794	67	Clear_Lake:S,Willow_Pond:S,
1305	15826	71	Clear_Lake:Y,Willow_Pond:Y,
1306	15835	83	Clear_Lake:W,Willow_Pond:W,
1307	15849	150	Clear_Lake:Y,Willow_Pond:Y,
1308	15850	151	Clear_Lake:R,Willow_Pond:R,
1309	15868	308	Clear_Lake:K,Willow_Pond:T,
1310	15873	39	Clear_Lake:Y,Willow_Pond:Y,
1311	15880	134	Clear_Lake:Y,Willow_Pond:Y,
1312	15910	34	Clear_Lake:R,Willow_Pond:R,
1313	15929	63	Clear_Lake:W,Willow_Pond:W,
1314	15943	46	Clear_Lake:Y,Willow_Pond:Y,
1315	15944	15	Clear_Lake:M,Willow_Pond:M,
1316	15953	105	Clear_Lake:M,Willow_Pond:M,
1317	15954	72	Clear_Lake:S,Willow_Pond:S,
1318	15989	59	Clear_Lake:K,Willow_Pond:K,
1319	15992	108	Clear_Lake:Y,Willow_Pond:Y,
1320	16000	38	Clear_Lake:Y,Willow_Pond:Y,
1321	16008	158	Clear_Lake:M,Willow_Pond:M,
1322	16015	97	Clear_Lake:M,Willow_Pond:M,
1323	16048	117	Clear_Lake:S,Willow_Pond:S,
1324	16079	76	Clear_Lake:K,Willow_Pond:K,
1325	16087	529	Clear_Lake:W,Willow_Pond:W,
1326	16116	37	Clear_Lake:M,Willow_Pond:M,
1327	16140	43	Clear_Lake:R,Willow_Pond:R,
1328	16145	22	Clear_Lake:Y,Willow_Pond:Y,
1329	16161	207	Clear_Lake:K,Willow_Pond:K,
1330	16167	25	Clear_Lake:Y,Willow_Pond:Y,
1331	16171	17	Clear_Lake:M,Willow_Pond:M,
1332	16179	291	Clear_Lake:G,Willow_Pond:S,
1333	16181	104	Clear_Lake:W,Willow_Pond:W,
1334	16218	10	Clear_Lake:W,Willow_Pond:W,
1335	16226	27	Clear_Lake:S,Willow_Pond:S,
1336	16230	101	Clear_Lake:W,Willow_Pond:A,
1337	16240	47	Clear_Lake:R,Willow_Pond:R,
1338	16252	152	Clear_Lake:W,Willow_Pond:W,
1339	16256	19	Clear_Lake:G,Willow_Pond:K,
1340	16268	11	Clear_Lake:S,Willow_Pond:S,
1341	16269	15	Clear_Lake:Y,Willow_Pond:Y,
1342	16290	497	Clear_Lake:K,Willow_Pond:K,
1343	16297	103	Clear_Lake:S,Willow_Pond:S,
1344	16308	64	Clear_Lake:R,Willow_Pond:R,
1345	16310	125	Clear_Lake:Y,Willow_Pond:Y,
1346	16321	45	Clear_Lake:G,Willow_Pond:K,
1347	16334	32	Clear_Lake:Y,Willow_Pond:Y,
1348	16338	70	Clear_Lake:Y,Willow_Pond:Y,
1349	16349	70	Clear_Lake:W,Willow_Pond:W,
1350	16357	58	Clear_Lake:K,Willow_Pond:T,
1351	16358	461	Clear_Lake:K,Willow_Pond:K,
1352	16366	151	Clear_Lake:M,Willow_Pond:M,
1353	16376	73	Clear_Lake:M,Willow_Pond:M,
1354	16379	33	Clear_Lake:R,Willow_Pond:R,
1355	16384	102	Clear_Lake:Y,Willow_Pond:Y,
1356	16385	130	Clear_Lake:Y,Willow_Pond:Y,
1357	16388	33	Clear_Lake:R,Willow_Pond:R,
1358	16391	156	Clear_Lake:R,Willow_Pond:R,
1359	16402	101	Clear_Lake:R,Willow_Pond:R,
1360	16418	73	Clear_Lake:M,Willow_Pond:M,
1361	16422	145	Clear_Lake:Y,Willow_Pond:Y,
1362	16465	392	Clear_Lake:Y,Willow_Pond:Y,
1363	16473	67	Clear_Lake:M,Willow_Pond:M,
1364	16476	81	Clear_Lake:R,Willow_Pond:R,
1365	16485	47	Clear_Lake:M,Willow_Pond:M,
1366	16495	60	Clear_Lake:W,Willow_Pond:W,
1367	16507	506	Clear_Lake:K,Willow_Pond:K,
1368	16510	23	Clear_Lake:R,Willow_Pond:G,
1369	16520	15	Clear_Lake:K,Willow_Pond:K,
1370	16528	238	Clear_Lake:M,Willow_Pond:M,
1371	16537	30	Clear_Lake:Y,Willow_Pond:Y,
1372	16552	32	Clear_Lake:Y,Willow_Pond:Y,
1373	16556	13	Clear_Lake:Y,Willow_Pond:Y,
1374	16560	120	Clear_Lake:Y,Willow_Pond:Y,
1375	16569	389	Clear_Lake:T,Willow_Pond:K,
1376	16573	70	Clear_Lake:R,Willow_Pond:R,
1377	16577	32	Clear_Lake:Y,Willow_Pond:T,
1378	16599	9	Clear_Lake:M,Willow_Pond:M,
1379	16620	135	Clear_Lake:K,Willow_Pond:K,
1380	16638	127	Clear_Lake:Y,Willow_Pond:T,
1381	16644	67	Clear_Lake:R,Willow_Pond:R,
1382	16651	99	Clear_Lake:Y,Willow_Pond:Y,
1383	16653	34	Clear_Lake:S,Willow_Pond:S,
1384	16680	128	Clear_Lake:R,Willow_Pond:R,
1385	16686	448	Clear_Lake:K,Willow_Pond:T,
1386	16697	13	Clear_Lake:W,Willow_Pond:T,
1387	16699	155	Clear_Lake:K,Willow_Pond:K,
1388	16711	31	Clear_Lake:R,Willow_Pond:R,
1389	16712	17	Clear_Lake:R,Willow_Pond:R,
1390	16738	106	Clear_Lake:Y,Willow_Pond:Y,
1391	16743	29	Clear_Lake:R,Willow_Pond:R,
1392	16748	138	Clear_Lake:W,Willow_Pond:W,
1393	16750	63	Clear_Lake:M,Willow_Pond:M,
1394	16761	56	Clear_Lake:Y,Willow_Pond:Y,
1395	16766	11	Clear_Lake:R,Willow_Pond:G,
1396	16767	42	Clear_Lake:Y,Willow_Pond:Y,
1397	16768	90	Clear_Lake:Y,Willow_Pond:Y,
1398	16769	141	Clear_Lake:Y,Willow_Pond:Y,
1399	16786	26	Clear_Lake:R,Willow_Pond:R,
1400	16792	161	Clear_Lake:Y,Willow_Pond:Y,
1401	16793	151	Clear_Lake:Y,Willow_Pond:Y,
1402	16801	111	Clear_Lake:W,Willow_Pond:W,
1403	16806	120	Clear_Lake:R,Willow_Pond:A,
1404	16819	83	Clear_Lake:G,Willow_Pond:K,
1405	16823	45	Clear_Lake:M,Willow_Pond:M,
1406	16824	117	Clear_Lake:S,Willow_Pond:S,
1407	16828	55	Clear_Lake:R,Willow_Pond:R,
1408	16830	83	Clear_Lake:S,Willow_Pond:S,
1409	16831	277	Clear_Lake:W,Willow_Pond:W,
1410	16835	145	Clear_Lake:S,Willow_Pond:S,
1411	16836	130	Clear_Lake:Y,Willow_Pond:Y,
1412	16846	448	Clear_Lake:K,Willow_Pond:K,
1413	16848	214	Clear_Lake:A,Willow_Pond:W,
1414	16870	19	Clear_Lake:M,Willow_Pond:M,
1415	16884	155	Clear_Lake:M,Willow_Pond:M,
1416	16889	134	Clear_Lake:C,Willow_Pond:M,
1417	16929	144	Clear_Lake:Y,Willow_Pond:Y,
1418	16953	48	Clear_Lake:Y,Willow_Pond:Y,
1419	16976	123	Clear_Lake:R,Willow_Pond:R,
1420	16978	113	Clear_Lake:Y,Willow_Pond:Y,
1421	16984	120	Clear_Lake:Y,Willow_Pond:C,
1422	16987	150	Clear_Lake:S,Willow_Pond:S,
1423	16998	246	Clear_Lake:R,Willow_Pond:R,
1424	17032	56	Clear_Lake:Y,Willow_Pond:Y,
1425	17049	20	Clear_Lake:M,Willow_Pond:M,
1426	17059	48	Clear_Lake:R,Willow_Pond:G,
1427	17064	151	Clear_Lake:Y,Willow_Pond:Y,
1428	17069	20	Clear_Lake:S,Willow_Pond:S,
1429	17083	38	Clear_Lake:K,Willow_Pond:K,
1430	17105	51	Clear_Lake:W,Willow_Pond:W,
1431	17137	67	Clear_Lake:Y,Willow_Pond:Y,
1432	17148	21	Clear_Lake:R,Willow_Pond:R,
1433	17152	382	Clear_Lake:K,Willow_Pond:T,
1434	17174	156	Clear_Lake:M,Willow_Pond:M,
1435	17177	481	Clear_Lake:K,Willow_Pond:K,
1436	17186	331	Clear_Lake:W,Willow_Pond:W,
1437	17191	285	Clear_Lake:K,Willow_Pond:T,
1438	17224	17	Clear_Lake:S,Willow_Pond:S,
1439	17230	293	Clear_Lake:W,Willow_Pond:A,
1440	17284	142	Clear_Lake:W,Willow_Pond:W,
1441	17294	275	Clear_Lake:K,Willow_Pond:K,
1442	17295	16	Clear_Lake:W,Willow_Pond:W,
1443	17318	118	Clear_Lake:Y,Willow_Pond:Y,
1444	17323	80	Clear_Lake:S,Willow_Pond:S,
1445	17334	21	Clear_Lake:C,Willow_Pond:M,
1446	17337	101	Clear_Lake:K,Willow_Pond:K,
1447	17341	335	Clear_Lake:K,Willow_Pond:K,
1448	17343	111	Clear_Lake:Y,Willow_Pond:Y,
1449	17368	37	Clear_Lake:Y,Willow_Pond:Y,
1450	17371	65	Clear_Lake:R,Willow_Pond:A,
1451	17393	293	Clear_Lake:W,Willow_Pond:W,
1452	17413	31	Clear_Lake:W,Willow_Pond:W,
1453	17420	77	Clear_Lake:W,Willow_Pond:A,
1454	17426	82	Clear_Lake:Y,Willow_Pond:Y,
1455	17460	90	Clear_Lake:R,Willow_Pond:R,
1456	17476	63	Clear_Lake:Y,Willow_Pond:Y,
